ref_file,synth_file,mcd_wo_alignment,rmse_f0_wo_alignment,mcd_w_alignment,rmse_f0_w_alignment
mirbeau_journal_017_378.wav,mirbeau_journal_017_378_synthesis.wav,13.127365322451405,127.35052379500216,6.722518488976683,100.54635460718227
mirbeau_journal_017_379.wav,mirbeau_journal_017_379_synthesis.wav,14.868830519653674,105.73841243862884,5.921402143155587,88.73902330201464
mirbeau_journal_017_380.wav,mirbeau_journal_017_380_synthesis.wav,12.276412027142749,108.21381599426765,7.231431199651026,90.52882713076269
mirbeau_journal_017_382.wav,mirbeau_journal_017_382_synthesis.wav,15.992539255178563,130.5211267255951,5.7576459107782565,82.20628961118014
mirbeau_journal_017_383.wav,mirbeau_journal_017_383_synthesis.wav,11.178379873767197,77.94560917898751,4.356200701244019,47.40651168025651
mirbeau_journal_017_384.wav,mirbeau_journal_017_384_synthesis.wav,14.591630008376168,123.77476242975537,5.077933113167252,76.82958376064819
mirbeau_journal_017_385.wav,mirbeau_journal_017_385_synthesis.wav,16.567716330943696,116.11409232952961,8.102720050505681,96.6955218622623
mirbeau_journal_017_386.wav,mirbeau_journal_017_386_synthesis.wav,14.711800211002869,112.91638220610923,5.026241541490893,86.70608913787231
mirbeau_journal_017_387.wav,mirbeau_journal_017_387_synthesis.wav,15.247548954078535,114.08448274614632,4.857974038680986,68.41906192545478
mirbeau_journal_017_388.wav,mirbeau_journal_017_388_synthesis.wav,12.90610553512479,133.4377920890291,8.296899423026995,126.41715600487734
mirbeau_journal_017_390.wav,mirbeau_journal_017_390_synthesis.wav,14.574048903232569,130.09136212897195,6.078133021589655,68.11995770140312
mirbeau_journal_017_395.wav,mirbeau_journal_017_395_synthesis.wav,13.104573350864234,130.5624134636908,6.062733480902848,87.18942007181622
mirbeau_journal_017_396.wav,mirbeau_journal_017_396_synthesis.wav,16.19221526035039,141.58498602847166,7.460866649432698,79.26633952316487
mirbeau_journal_017_397.wav,mirbeau_journal_017_397_synthesis.wav,17.13356758627097,125.68225957740586,5.605185191486863,94.32955122295765
mirbeau_journal_017_398.wav,mirbeau_journal_017_398_synthesis.wav,13.456488464659198,127.59617174781945,5.3398857839723455,104.79453944372989
mirbeau_journal_017_399.wav,mirbeau_journal_017_399_synthesis.wav,13.906787477400822,109.21259001824758,5.598718031760029,76.16560872060299
mirbeau_journal_017_400.wav,mirbeau_journal_017_400_synthesis.wav,14.772358929686796,111.93030238975896,5.476330698986292,73.67238382828572
mirbeau_journal_017_401.wav,mirbeau_journal_017_401_synthesis.wav,14.221991693664306,121.30633078535669,6.788504821431917,101.44992493991211
mirbeau_journal_017_402.wav,mirbeau_journal_017_402_synthesis.wav,12.861526514239223,123.17414189357332,5.200251468257571,82.18737362059612
mirbeau_journal_017_403.wav,mirbeau_journal_017_403_synthesis.wav,14.984667744525298,117.16471310535272,6.285257713977967,116.15575838591532
