ref_file,synth_file,mcd_wo_alignment,rmse_f0_wo_alignment,mcd_w_alignment,rmse_f0_w_alignment
mirbeau_journal_017_298.wav,mirbeau_journal_017_298.wav,15.210803384849806,120.01231405537006,7.26626349252648,95.05733913574308
mirbeau_journal_017_299.wav,mirbeau_journal_017_299.wav,15.706939836330784,166.1473379925066,6.9358320821477,110.9044178450815
mirbeau_journal_017_300.wav,mirbeau_journal_017_300.wav,13.027421706786114,142.03195717542428,6.2797685472101925,116.87611629411028
mirbeau_journal_017_301.wav,mirbeau_journal_017_301.wav,14.234825135045167,96.33827952572486,6.687970531713465,115.21671829174863
mirbeau_journal_017_302.wav,mirbeau_journal_017_302.wav,15.2448303524065,154.22854637722568,6.1250399301961425,130.07105418633262
mirbeau_journal_017_305.wav,mirbeau_journal_017_305.wav,11.176856874878018,132.46043297180165,5.4578723682193635,123.25179301985179
mirbeau_journal_017_307.wav,mirbeau_journal_017_307.wav,18.218029937834466,159.40050356091916,7.1411090473979995,150.41233728662982
mirbeau_journal_017_308.wav,mirbeau_journal_017_308.wav,10.919551625321679,134.04612025983812,5.555505713158414,115.20129471565582
mirbeau_journal_017_309.wav,mirbeau_journal_017_309.wav,13.808730329770839,142.75941980531783,7.1853503914839605,154.17000671076093
mirbeau_journal_017_311.wav,mirbeau_journal_017_311.wav,15.70762626363269,134.25242657352956,8.043203450539554,128.6328805657281
mirbeau_journal_017_313.wav,mirbeau_journal_017_313.wav,15.957946240790884,151.083107431066,6.449164015106357,105.8924456271125
mirbeau_journal_017_315.wav,mirbeau_journal_017_315.wav,15.81366265262997,145.95501017418545,6.627685408543046,95.57818145377992
mirbeau_journal_017_316.wav,mirbeau_journal_017_316.wav,13.783065300854052,130.75560056786998,4.8970668324343665,86.27193362246683
mirbeau_journal_017_317.wav,mirbeau_journal_017_317.wav,11.399345445013205,117.1138987232872,5.43372226930566,82.67723125985775
mirbeau_journal_017_318.wav,mirbeau_journal_017_318.wav,18.29758010479681,157.08050541932053,8.802957237926167,198.93907504718743
mirbeau_journal_017_320.wav,mirbeau_journal_017_320.wav,16.82123864215704,164.5776937638015,6.4499007859379835,163.91616304416166
mirbeau_journal_017_321.wav,mirbeau_journal_017_321.wav,15.259869716191467,139.9702599567205,5.6847134654244815,97.79271143788024
mirbeau_journal_017_322.wav,mirbeau_journal_017_322.wav,9.721907831606666,134.33222437901964,3.8631793986103213,129.046309655507
mirbeau_journal_017_325.wav,mirbeau_journal_017_325.wav,15.65658424721899,0.0,15.662479368405064,223.1375589012476
mirbeau_journal_017_327.wav,mirbeau_journal_017_327.wav,16.3400402346286,116.8905825413589,7.372330176897681,51.39334825506218
mirbeau_journal_017_329.wav,mirbeau_journal_017_329.wav,11.626367505314995,168.7670032794867,4.8341186611297875,121.43174479576084
mirbeau_journal_017_330.wav,mirbeau_journal_017_330.wav,12.961347706006459,123.79324329586063,4.904661032189732,112.66083167941102
mirbeau_journal_017_332.wav,mirbeau_journal_017_332.wav,15.095445259541199,195.86159867986248,5.4085021809588,175.2724140518669
mirbeau_journal_017_333.wav,mirbeau_journal_017_333.wav,14.827814843704807,136.47560510242147,6.074952673647847,112.80128412100302
mirbeau_journal_017_335.wav,mirbeau_journal_017_335.wav,14.324871612485946,139.7863637034453,6.52910368426693,100.05789286174102
mirbeau_journal_017_336.wav,mirbeau_journal_017_336.wav,13.226270689145847,128.3571742810841,6.234682112762564,93.33676990905354
mirbeau_journal_017_337.wav,mirbeau_journal_017_337.wav,14.717730648022663,122.33081748954014,8.29703053810549,135.33823479474907
mirbeau_journal_017_339.wav,mirbeau_journal_017_339.wav,15.50686783652877,133.29575424586474,7.076376439235462,133.69508046297074
mirbeau_journal_017_340.wav,mirbeau_journal_017_340.wav,14.05635874905662,171.54384255461764,6.2244141684344285,93.28660117536784
mirbeau_journal_017_342.wav,mirbeau_journal_017_342.wav,10.572536354952197,123.90597917501837,5.954322985686668,91.43572855576599
mirbeau_journal_017_343.wav,mirbeau_journal_017_343.wav,14.617812385819375,125.71955018770694,6.012969871276825,105.17036129538084
mirbeau_journal_017_344.wav,mirbeau_journal_017_344.wav,13.52584274366462,119.22080070782735,4.976155244690096,115.40348009236604
mirbeau_journal_017_345.wav,mirbeau_journal_017_345.wav,13.076210345063254,125.55793493499353,6.620345991311041,87.53509116602199
mirbeau_journal_017_346.wav,mirbeau_journal_017_346.wav,16.231575145247078,119.482667612173,4.944356270123825,88.56012270161197
mirbeau_journal_017_347.wav,mirbeau_journal_017_347.wav,15.719412694030492,141.63587653392048,5.78387613482216,105.57748806276794
mirbeau_journal_017_349.wav,mirbeau_journal_017_349.wav,15.153698203549146,135.06544875429148,6.36860369217182,123.19114957160158
mirbeau_journal_017_350.wav,mirbeau_journal_017_350.wav,12.644324338172842,109.29491128776412,5.55314478578135,128.19852973345922
mirbeau_journal_017_351.wav,mirbeau_journal_017_351.wav,15.061239609082527,141.56299711452,5.993179539457113,110.3572892016189
mirbeau_journal_017_352.wav,mirbeau_journal_017_352.wav,13.18878447601479,123.55947854316486,5.5305450625599475,118.58559321577475
mirbeau_journal_017_353.wav,mirbeau_journal_017_353.wav,14.020496073969772,132.06032504137258,5.58221769344687,109.36116874740087
mirbeau_journal_017_354.wav,mirbeau_journal_017_354.wav,15.235044465964824,120.1717558209744,5.716850220725606,104.05746191645478
mirbeau_journal_017_355.wav,mirbeau_journal_017_355.wav,14.539916055146833,122.52711255303065,6.26892473962988,142.37436685271888
mirbeau_journal_017_357.wav,mirbeau_journal_017_357.wav,13.588996684718728,152.3839385026228,5.143747393579066,94.41215185333799
mirbeau_journal_017_358.wav,mirbeau_journal_017_358.wav,13.620359629488856,136.4223226132955,7.387913235496343,137.7373406505643
mirbeau_journal_017_359.wav,mirbeau_journal_017_359.wav,15.313772250921819,157.84823057441352,6.897650580100132,123.0022956892742
mirbeau_journal_017_362.wav,mirbeau_journal_017_362.wav,14.325146706209843,137.5644372220585,7.676225422579038,119.90809846288064
mirbeau_journal_017_363.wav,mirbeau_journal_017_363.wav,13.225557889298955,128.59053167197976,6.169935357013104,113.48189778926536
mirbeau_journal_017_364.wav,mirbeau_journal_017_364.wav,12.023454617834913,124.88441868970973,5.511449964567336,113.91346017782405
mirbeau_journal_017_365.wav,mirbeau_journal_017_365.wav,15.373628817100478,129.83998323362138,7.351468842057649,111.34185268953048
mirbeau_journal_017_366.wav,mirbeau_journal_017_366.wav,14.112890779525213,170.23895525137962,6.416712374600027,139.06818218579514
mirbeau_journal_017_368.wav,mirbeau_journal_017_368.wav,11.997524927793842,179.63700961492697,6.983232323079518,194.2697122756416
mirbeau_journal_017_369.wav,mirbeau_journal_017_369.wav,14.444191698289174,105.36302566086539,5.89904414668447,96.66486505878358
mirbeau_journal_017_370.wav,mirbeau_journal_017_370.wav,11.186562117615166,118.31009598010144,5.477681343733192,99.2719998431871
mirbeau_journal_017_371.wav,mirbeau_journal_017_371.wav,12.959952655660807,93.44540324121637,6.747888831480467,109.45546653441022
mirbeau_journal_017_372.wav,mirbeau_journal_017_372.wav,11.709243127796833,129.62409899067947,5.920365656399909,122.25118960001846
mirbeau_journal_017_373.wav,mirbeau_journal_017_373.wav,15.784669845729825,189.913995734332,6.306977043117959,166.5190885207293
mirbeau_journal_017_375.wav,mirbeau_journal_017_375.wav,15.753530302284213,151.24739801745292,5.756495504238401,114.09903832070847
mirbeau_journal_017_376.wav,mirbeau_journal_017_376.wav,14.216219109823337,127.18194903510711,6.830276715331032,125.558675058666
mirbeau_journal_017_378.wav,mirbeau_journal_017_378.wav,14.07568000634935,139.62163340069787,6.478648852835467,113.76686305618522
mirbeau_journal_017_379.wav,mirbeau_journal_017_379.wav,14.331685952029764,110.56228183707196,6.212715442429013,98.64068324060487
mirbeau_journal_017_380.wav,mirbeau_journal_017_380.wav,15.386736819281868,150.03471002975175,6.7047144888929715,146.8416099630492
mirbeau_journal_017_382.wav,mirbeau_journal_017_382.wav,14.427163239353611,151.77623518402237,6.222286426676195,122.60237805800863
mirbeau_journal_017_383.wav,mirbeau_journal_017_383.wav,9.836023185428681,86.59551769372402,4.975663239038788,81.71330934350007
mirbeau_journal_017_384.wav,mirbeau_journal_017_384.wav,11.795576550607825,113.1779250531412,5.814127213629052,139.81326858943015
mirbeau_journal_017_385.wav,mirbeau_journal_017_385.wav,17.461724260065175,162.0323474755786,7.9736314277019416,147.81813653296328
mirbeau_journal_017_386.wav,mirbeau_journal_017_386.wav,15.969459532461507,137.99958747967145,6.9847131408736765,125.87550820698411
mirbeau_journal_017_387.wav,mirbeau_journal_017_387.wav,12.440652297578696,121.27898127160893,5.160961920954329,90.3272834170765
mirbeau_journal_017_388.wav,mirbeau_journal_017_388.wav,13.526007533934548,142.19262749404737,7.577248279301263,190.90599106499744
mirbeau_journal_017_390.wav,mirbeau_journal_017_390.wav,14.605860996122436,136.81060651907546,7.764469070396886,114.04170251169238
mirbeau_journal_017_395.wav,mirbeau_journal_017_395.wav,12.179190337259238,125.75539172051273,4.9612612385434804,107.81600660995251
mirbeau_journal_017_396.wav,mirbeau_journal_017_396.wav,15.291082921562573,124.70165222674218,7.444584398099519,113.73038181547706
mirbeau_journal_017_397.wav,mirbeau_journal_017_397.wav,10.576290904508266,109.06507489756784,5.811979456959296,91.29814367815662
mirbeau_journal_017_398.wav,mirbeau_journal_017_398.wav,10.921936889529283,113.83494198697404,5.423868721080973,102.43043583032004
mirbeau_journal_017_399.wav,mirbeau_journal_017_399.wav,13.026572270091659,114.91028361400524,6.083355951183767,90.3426256116842
mirbeau_journal_017_400.wav,mirbeau_journal_017_400.wav,14.780381063451266,132.92884238410755,6.156981293492209,127.30877733978764
mirbeau_journal_017_401.wav,mirbeau_journal_017_401.wav,14.620915914261676,145.89288966347772,6.129740970640497,154.11229927792186
mirbeau_journal_017_402.wav,mirbeau_journal_017_402.wav,14.877940362754957,140.52752506292867,5.8355646669642915,92.47445353243823
mirbeau_journal_017_403.wav,mirbeau_journal_017_403.wav,16.234636805975974,143.59844213477254,5.946655362627659,141.13520604696066
